IncidentId,IcmLink,IsMissingRCA,IsTriaged,StartOfWeek,LookingDate,CreateDate,ModifiedDate,MitigateDate,ResolveDate,MonitorId,RoutingId,OwningTenantId,OwningTenantName,OwningTeamId,OwningTeamName,OwningContactAlias,Severity,Status,InactiveInDays,Title,RootCauseId,RCATitle,RCADescription,ResponsibleTeamName,ResponsibleTeamId,Tags,RunnerName,RunnerInstance,Region,Phase,TestPhase,RunnerFlavor,SubscriptionId,FailureType,IcmAutoCorrelation,HowFixed,Mitigation,RepairItems,SeverityDowngradeBy,SeverityDowngradeType,FinalTeamGroup
753808833,https://portal.microsofticm.com/imp/v5/incidents/details/753808833/summary,0,1,2026-02-22 00:00:00+00:00,2026-02-27 02:09:08.773000+00:00,2026-02-26 15:40:28.437000+00:00,2026-03-02 19:44:17.953000+00:00,2026-02-27 02:09:08.773000+00:00,,azf-PERunnerPLNSG-CP-V2,MDM://RNM_TRIAGE,20371,Azure Resource Manager,23236,AzureResourceManager,jachun,2,MITIGATED,0,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: germanywc Instance: azfPERunnerPLNSGgermanywcPairgermanynProd Phase: InitialDeployment,9619871,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: germanywc Instance: azfPERunnerPLNSGgermanywcPairgermanynProd Phase: InitialDeployment,,AZURERESOURCEMANAGER\AzureResourceManager,23236,"[""SDNRunnerFoundBug""]",AzNetToolsRunners.PERunnerPLNSG,azfPERunnerPLNSGgermanywcPairgermanynProd,germanywc,InitialDeployment,Deployment RG,azf,b1518ad1-dfde-41c2-8748-df7b3d01469e,Deployment,1,Fixed with Ad-Hoc steps,"RCA provided, error was transient, restarted the problematic role instance just in case",,N/A,N/A,Other Teams
753811912,https://portal.microsofticm.com/imp/v5/incidents/details/753811912/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-26 21:48:04.990000+00:00,2026-02-26 15:48:12.637000+00:00,2026-02-26 22:11:59.817000+00:00,2026-02-26 21:48:04.990000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: useast Instance: azfAnmCPPublicScopePatchuseastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,useast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast_azfAnmCPPublicScopePatchuseastProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
753891527,https://portal.microsofticm.com/imp/v5/incidents/details/753891527/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-27 01:29:29.383000+00:00,2026-02-26 18:59:29.700000+00:00,2026-02-27 01:29:29.170000+00:00,2026-02-27 01:29:29.383000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2 Instance: azfAnmCPPublicConnCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicConnCommituseast2Prod_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
753923851,https://portal.microsofticm.com/imp/v5/incidents/details/753923851/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-27 02:20:38.960000+00:00,2026-02-26 20:18:10.753000+00:00,2026-02-27 02:20:39.060000+00:00,2026-02-27 02:20:38.960000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: ussoutheast Instance: azfAnmCPPublicConnCommitussoutheastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,ussoutheast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/ussoutheast_azfAnmCPPublicConnCommitussoutheastProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
753953396,https://portal.microsofticm.com/imp/v5/incidents/details/753953396/summary,0,1,2026-02-22 00:00:00+00:00,2026-03-05 21:30:38.640000+00:00,2026-02-26 21:33:35.330000+00:00,2026-03-05 21:30:47.283000+00:00,2026-02-27 01:00:00+00:00,2026-03-05 21:30:38.640000+00:00,,genevaautomation://routing/454ef2b5a27c402ab054dcfae20f1950,10045,Cloudnet,10475,NetworkManager,peilinli,2,RESOLVED,0,[RunnerICM Aggregation CP] [Region: uscentraleuap] [Team Name: CLOUDNET\RNM],9630162,New PubSubProxy feature caused a perf regions,"The newly introduced feature of using PubSubProxy to publish to PubSub introduced lock contentions. The publishing logic in PubSubProxy is synchronous. Thus, it held the lock on name records longer than before when publishing was async when using PubSub client directly. A fix is to make the publishing async. New monitors will be created to cover this scenario and related.",CLOUDNET\NetworkManager,10475,[],RunnerICM Aggregation CP,,uscentraleuap,AggregatedPhase,Others,,,AggregatedPhase,0,Fixed with Ad-Hoc steps,NSMPlus regression. Turned off PbuSubProxy feature,"[""36923995"",""36934991""]",N/A,N/A,Xinyan Team
754203997,https://portal.microsofticm.com/imp/v5/incidents/details/754203997/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-28 20:48:48.117000+00:00,2026-02-27 08:20:35.560000+00:00,2026-02-28 20:48:48.133000+00:00,2026-02-28 20:48:48.117000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
754396945,https://portal.microsofticm.com/imp/v5/incidents/details/754396945/summary,0,0,2026-02-22 00:00:00+00:00,2026-03-03 18:18:46.550000+00:00,2026-02-27 15:50:35.940000+00:00,2026-03-03 18:18:46.570000+00:00,2026-03-03 18:18:46.550000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPSingleInstanceMoonCake Region: chinan2 Instance: azfAnmCPSingleInstanceMoonCakechinan2Prod,,,,,,[],AzNetToolsRunners.AnmCPSingleInstanceMoonCake,,chinan2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/chinan2_azfAnmCPSingleInstanceMoonCakechinan2Prod_AzNetToolsRunners.AnmCPSingleInstanceMoonCake.,,N/A,N/A,Xinyan Team
754445967,https://portal.microsofticm.com/imp/v5/incidents/details/754445967/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-27 21:10:49.540000+00:00,2026-02-27 17:59:33.080000+00:00,2026-02-27 21:10:49.590000+00:00,2026-02-27 21:10:49.540000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,yanfa,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uscentraleuap Instance: azfAnmCPPublicConnCommituscentraleuapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,uscentraleuap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uscentraleuap_azfAnmCPPublicConnCommituscentraleuapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
754489165,https://portal.microsofticm.com/imp/v5/incidents/details/754489165/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-27 19:48:46.160000+00:00,2026-02-27 19:48:46.160000+00:00,2026-02-27 20:09:20.467000+00:00,,,azf-AzsmApiMgdRsvdVip-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,joshuastrain,2,ACTIVE,63,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdRsvdVip Region: uswest2 Instance: azfOverlake2AzsmApiMgdRsvdVipuswest2Prod Phase: InitialDeployment,,,,,,[],AzNetToolsRunners.AzsmApiMgdRsvdVip,azfOverlake2AzsmApiMgdRsvdVipuswest2Prod,uswest2,InitialDeployment,Deployment RG,azfOverlake2,51023d14-14ae-45a6-a971-ad5a4a1e747b,Deployment,0,,,,N/A,N/A,Xinyan Team
754493166,https://portal.microsofticm.com/imp/v5/incidents/details/754493166/summary,0,1,2026-02-22 00:00:00+00:00,2026-02-27 19:58:39.090000+00:00,2026-02-27 19:58:39.090000+00:00,2026-03-19 23:49:26.580000+00:00,,,azf-AzsmApiMgdVipIlb-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,peilinli,2,ACTIVE,43,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: uswest2 Instance: azfOverlake2AzsmApiMgdVipIlbuswest2Prod Phase: InitialDeployment,,,,,,"[""M365 Incident Linking""]",AzNetToolsRunners.AzsmApiMgdVipIlb,azfOverlake2AzsmApiMgdVipIlbuswest2Prod,uswest2,InitialDeployment,Deployment RG,azfOverlake2,51023d14-14ae-45a6-a971-ad5a4a1e747b,Deployment,0,,,,N/A,N/A,Xinyan Team
754506034,https://portal.microsofticm.com/imp/v5/incidents/details/754506034/summary,0,1,2026-02-22 00:00:00+00:00,2026-02-27 20:33:20.100000+00:00,2026-02-27 20:33:20.100000+00:00,2026-02-27 20:54:12.900000+00:00,,, azf-LbMigrPsdVip-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,peilinli,2,ACTIVE,63,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPsdVip Region: uswest2 Instance: azfOverlake2LbMigrPsdVipuswest2Prod Phase: InitialDeployment,,,,,,"[""M365 Incident Linking""]",AzNetToolsRunners.LbMigrPsdVip,azfOverlake2LbMigrPsdVipuswest2Prod,uswest2,InitialDeployment,Deployment RG,azfOverlake2,686820bf-26f6-42bc-9711-95bb202fae50,Deployment,1,,,,N/A,N/A,Xinyan Team
754634084,https://portal.microsofticm.com/imp/v5/incidents/details/754634084/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-28 02:13:55.830000+00:00,2026-02-28 02:13:55.830000+00:00,2026-02-28 02:26:21.590000+00:00,,,azf-DNSRunner-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,,2,ACTIVE,62,[Control Path: RNM] Runner Name: AzNetToolsRunners.DNSRunner Region: uswest2 Instance: azfOverlake2DNSRunneruswest2Prod Phase: InitialDeployment,,,,,,[],AzNetToolsRunners.DNSRunner,azfOverlake2DNSRunneruswest2Prod,uswest2,InitialDeployment,Deployment RG,azfOverlake2,51023d14-14ae-45a6-a971-ad5a4a1e747b,Deployment,0,,,,N/A,N/A,Xinyan Team
754643407,https://portal.microsofticm.com/imp/v5/incidents/details/754643407/summary,0,1,2026-02-22 00:00:00+00:00,2026-02-28 02:38:40.647000+00:00,2026-02-28 02:38:40.647000+00:00,2026-02-28 02:52:45.730000+00:00,,,azf-AzsmApiMgdVipIlb-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,,2,ACTIVE,62,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfNonSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,,,,,,"[""M365 Incident Linking""]",AzNetToolsRunners.AzsmApiMgdVipIlb,azfNonSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd,useast2euap,DeleteRg,Delete RG,azfNonSpdSlbv1,76ace17a-ac89-4eac-8574-08884b42d682,Delete RG,0,,,,N/A,N/A,Xinyan Team
754678421,https://portal.microsofticm.com/imp/v5/incidents/details/754678421/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-28 10:18:52.157000+00:00,2026-02-28 04:18:56.010000+00:00,2026-02-28 10:18:52.160000+00:00,2026-02-28 10:18:52.157000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicRoutingCommituseast2Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
754718965,https://portal.microsofticm.com/imp/v5/incidents/details/754718965/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-28 12:18:53.713000+00:00,2026-02-28 06:18:52.900000+00:00,2026-02-28 12:18:53.733000+00:00,2026-02-28 12:18:53.713000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: ussouth Instance: azfAnmCPPublicScopePatchussouthProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,ussouth,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/ussouth_azfAnmCPPublicScopePatchussouthProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
754767457,https://portal.microsofticm.com/imp/v5/incidents/details/754767457/summary,0,0,2026-02-22 00:00:00+00:00,2026-02-28 15:18:51.980000+00:00,2026-02-28 08:48:48.907000+00:00,2026-02-28 15:18:52.013000+00:00,2026-02-28 15:18:51.980000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: israelc Instance: azfAnmCPPublicConnCommitisraelcProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,israelc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/israelc_azfAnmCPPublicConnCommitisraelcProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
754935984,https://portal.microsofticm.com/imp/v5/incidents/details/754935984/summary,0,1,2026-02-22 00:00:00+00:00,2026-02-28 18:13:46.477000+00:00,2026-02-28 18:13:46.477000+00:00,2026-03-02 19:42:55.450000+00:00,,,azf-DNSRunner-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,peilinli,2,ACTIVE,60,[Control Path: RNM] Runner Name: AzNetToolsRunners.DNSRunner Region: useast2euap Instance: azfDNSRunneruseast2euapProd Phase: ScaleOutVMSS,,,,,,"[""SDNRunnerFoundBug""]",AzNetToolsRunners.DNSRunner,azfDNSRunneruseast2euapProd,useast2euap,ScaleOutVMSS,Others,azf,15aa9ba4-9bd3-499f-ba12-9a5736d0cd68,Testing Failure,0,,,,N/A,N/A,Xinyan Team
755146295,https://portal.microsofticm.com/imp/v5/incidents/details/755146295/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-01 15:18:48.710000+00:00,2026-03-01 06:18:53.727000+00:00,2026-03-01 15:18:48.717000+00:00,2026-03-01 15:18:48.710000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast Instance: azfAnmCPPublicCruduseastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,useast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast_azfAnmCPPublicCruduseastProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
755232905,https://portal.microsofticm.com/imp/v5/incidents/details/755232905/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-02 06:48:13.077000+00:00,2026-03-01 11:18:53.693000+00:00,2026-03-02 06:48:13.097000+00:00,2026-03-02 06:48:13.077000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,arjunpatel,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
755360765,https://portal.microsofticm.com/imp/v5/incidents/details/755360765/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-02 00:48:49.240000+00:00,2026-03-01 18:48:53.320000+00:00,2026-03-02 00:48:49.240000+00:00,2026-03-02 00:48:49.240000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,arjunpatel,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uswestcentral Instance: azfAnmCPPublicConnCommituswestcentralProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,uswestcentral,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uswestcentral_azfAnmCPPublicConnCommituswestcentralProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
755362136,https://portal.microsofticm.com/imp/v5/incidents/details/755362136/summary,0,1,2026-03-01 00:00:00+00:00,2026-03-01 18:54:06.620000+00:00,2026-03-01 18:54:06.620000+00:00,2026-03-23 21:41:12.780000+00:00,,,azf-PERunnerPLNSG-CP-RNMPhases,MDM://RNM_TRIAGE,10045,Cloudnet,10661,RNM,,3,ACTIVE,39,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: useast Instance: azfPERunnerPLNSGuseastPairuseast2Prod Phase: PE-Create-NsgSubnet,,,,CLOUDNET\RNM,10661,[],AzNetToolsRunners.PERunnerPLNSG,azfPERunnerPLNSGuseastPairuseast2Prod,useast,PE-Create-NsgSubnet,Others,azf,b1518ad1-dfde-41c2-8748-df7b3d01469e,Testing Failure,0,,,"[""37006861"",""37005956"",""37006012""]",carlosbarker,DRI,Xinyan Team
755530657,https://portal.microsofticm.com/imp/v5/incidents/details/755530657/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-02 10:48:12.380000+00:00,2026-03-02 04:48:14.537000+00:00,2026-03-02 10:48:12.407000+00:00,2026-03-02 10:48:12.380000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: norwaye Instance: azfAnmCPPublicScopePatchnorwayeProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,norwaye,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwaye_azfAnmCPPublicScopePatchnorwayeProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
755534858,https://portal.microsofticm.com/imp/v5/incidents/details/755534858/summary,0,1,2026-03-01 00:00:00+00:00,2026-03-02 05:03:11.513000+00:00,2026-03-02 05:03:11.513000+00:00,2026-03-04 00:30:43.830000+00:00,,,azfRNM-LongRunnerNicTestSuite-CP-V2,MDM://AzNetSDNRunnersTriage,10045,Cloudnet,10661,RNM,erlicai,3,ACTIVE,58,[Control Path: RNM] Runner Name: AzNetToolsRunners.LongRunnerNicTestSuite Region: useast2euap Instance: azfRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod Phase: VipMobility_TcpVm4ToVmss6ViaLb6BeforeCpUpdate,,,,CLOUDNET\RNM,10661,"[""SDNRunnerFoundBug""]",AzNetToolsRunners.LongRunnerNicTestSuite,azfRNMLongRunnerNicTestSuiteuseast2euapPairuswest2Prod,useast2euap,VipMobility_TcpVm4ToVmss6ViaLb6BeforeCpUpdate,Others,azfRNM,686820bf-26f6-42bc-9711-95bb202fae50,Testing Failure,0,,,,erlicai,DRI,Xinyan Team
755679717,https://portal.microsofticm.com/imp/v5/incidents/details/755679717/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-02 18:48:55.777000+00:00,2026-03-02 11:48:04.360000+00:00,2026-03-02 18:48:55.773000+00:00,2026-03-02 18:48:55.777000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,arjunpatel,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicRoutingCommituseast2Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
755802955,https://portal.microsofticm.com/imp/v5/incidents/details/755802955/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-02 23:35:12.510000+00:00,2026-03-02 17:35:14.073000+00:00,2026-03-02 23:35:12.523000+00:00,2026-03-02 23:35:12.510000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,arjunpatel,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
755883969,https://portal.microsofticm.com/imp/v5/incidents/details/755883969/summary,0,0,2026-03-01 00:00:00+00:00,2026-03-03 03:48:51.040000+00:00,2026-03-02 21:05:25.080000+00:00,2026-03-03 03:48:51.037000+00:00,2026-03-03 03:48:51.040000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,arjunpatel,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: useast Instance: azfAnmCPPublicScopePatchuseastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,useast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast_azfAnmCPPublicScopePatchuseastProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
